n,R,Method,Constraint,rel_risk
200,0.1,"StochOptForest
(apx-risk)",yes,2.472492935932122
200,0.1,"StochOptForest
(apx-risk)",yes,1.6524955615605952
200,0.1,"StochOptForest
(apx-risk)",yes,1.4653835390735415
200,0.1,"StochOptForest
(apx-risk)",yes,1.8276004986381225
200,0.1,"StochOptForest
(apx-risk)",yes,1.5812249805346033
200,0.1,"StochOptForest
(apx-risk)",yes,1.9618634942900393
200,0.1,"StochOptForest
(apx-risk)",yes,1.6346386406755347
200,0.1,"StochOptForest
(apx-risk)",yes,1.8444201464107433
200,0.1,"StochOptForest
(apx-risk)",yes,1.880544996119029
200,0.1,"StochOptForest
(apx-risk)",yes,1.770984776024026
200,0.1,"StochOptForest
(apx-risk)",yes,1.6145618246009292
200,0.1,"StochOptForest
(apx-risk)",yes,1.423115559571428
200,0.1,"StochOptForest
(apx-risk)",yes,1.718811690002934
200,0.1,"StochOptForest
(apx-risk)",yes,1.5138926471962295
200,0.1,"StochOptForest
(apx-risk)",yes,1.548602129410321
200,0.1,"StochOptForest
(apx-risk)",yes,1.5574524347932541
200,0.1,"StochOptForest
(apx-risk)",yes,1.2023783755194812
200,0.1,"StochOptForest
(apx-risk)",yes,1.694019949739439
200,0.1,"StochOptForest
(apx-risk)",yes,2.0580156249692423
200,0.1,"StochOptForest
(apx-risk)",yes,1.5271413526516666
200,0.1,"StochOptForest
(apx-risk)",yes,1.5931612802444135
200,0.1,"StochOptForest
(apx-risk)",yes,1.2728459143148871
200,0.1,"StochOptForest
(apx-risk)",yes,1.622696259188055
200,0.1,"StochOptForest
(apx-risk)",yes,1.4308000465328197
200,0.1,"StochOptForest
(apx-risk)",yes,1.2392720008578124
200,0.1,"StochOptForest
(apx-risk)",yes,1.672125775404242
200,0.1,"StochOptForest
(apx-risk)",yes,2.1194479882710118
200,0.1,"StochOptForest
(apx-risk)",yes,1.7323835014053328
200,0.1,"StochOptForest
(apx-risk)",yes,2.252283470979405
200,0.1,"StochOptForest
(apx-risk)",yes,1.9863403962577888
200,0.1,"StochOptForest
(apx-risk)",yes,1.4708468081789783
200,0.1,"StochOptForest
(apx-risk)",no,1.8454285628771456
200,0.1,"StochOptForest
(apx-risk)",no,1.4817192895426325
200,0.1,"StochOptForest
(apx-risk)",no,1.2208193593050285
200,0.1,"StochOptForest
(apx-risk)",no,1.9637556898493644
200,0.1,"StochOptForest
(apx-risk)",no,1.1844134786547782
200,0.1,"StochOptForest
(apx-risk)",no,1.597436793226852
200,0.1,"StochOptForest
(apx-risk)",no,1.8216240391143652
200,0.1,"StochOptForest
(apx-risk)",no,1.2764441142283953
200,0.1,"StochOptForest
(apx-risk)",no,1.5268984177378915
200,0.1,"StochOptForest
(apx-risk)",no,1.3172003776218968
200,0.1,"StochOptForest
(apx-risk)",no,1.480931363824615
200,0.1,"StochOptForest
(apx-risk)",no,1.3786388077935812
200,0.1,"StochOptForest
(apx-risk)",no,1.8292508812713453
200,0.1,"StochOptForest
(apx-risk)",no,1.065359322546799
200,0.1,"StochOptForest
(apx-risk)",no,1.298482002280991
200,0.1,"StochOptForest
(apx-risk)",no,1.5615195765711571
200,0.1,"StochOptForest
(apx-risk)",no,1.9579105514679023
200,0.1,"StochOptForest
(apx-risk)",no,1.558070279564092
200,0.1,"StochOptForest
(apx-risk)",no,1.34867513435295
200,0.1,"StochOptForest
(apx-risk)",no,2.2889599018420106
200,0.1,"StochOptForest
(apx-risk)",no,1.176083552154618
200,0.1,"StochOptForest
(apx-risk)",no,1.3941219709905388
200,0.1,"StochOptForest
(apx-risk)",no,1.437545116954953
200,0.1,"StochOptForest
(apx-risk)",no,1.4788497705013737
200,0.1,"StochOptForest
(apx-risk)",no,1.3488788108182541
200,0.1,"StochOptForest
(apx-risk)",no,1.5901315575460782
200,0.1,"StochOptForest
(apx-risk)",no,1.8385878053762257
200,0.1,"StochOptForest
(apx-risk)",no,1.7796510918662625
200,0.1,"StochOptForest
(apx-risk)",no,1.5752399049194477
200,0.1,"StochOptForest
(apx-risk)",no,1.6064823131407946
200,0.1,"StochOptForest
(apx-risk)",no,1.4163964453550275
200,0.1,"StochOptForest
(apx-risk)",no,1.7530255019268304
200,0.1,"StochOptForest
(apx-risk)",no,1.3570157492434856
200,0.1,"StochOptForest
(apx-risk)",no,1.5808181216562451
200,0.1,"StochOptForest
(apx-risk)",no,1.4663995868828654
200,0.1,"StochOptForest
(apx-risk)",no,1.2184525615185138
200,0.1,"StochOptForest
(apx-risk)",no,1.5011548161432113
200,0.1,"StochOptForest
(apx-risk)",no,1.7013398294490218
200,0.1,"StochOptForest
(apx-risk)",no,1.3378982340268022
200,0.1,"StochOptForest
(apx-risk)",no,1.5372165173844976
200,0.1,"StochOptForest
(apx-risk)",no,1.303146199301586
200,0.1,"StochOptForest
(apx-risk)",no,1.3717166725079348
200,0.1,"StochOptForest
(apx-risk)",no,1.0043328875960613
200,0.1,"StochOptForest
(apx-risk)",no,1.292045658956271
200,0.1,"StochOptForest
(apx-risk)",no,1.802455323114958
200,0.1,"StochOptForest
(apx-risk)",no,1.7234846848790326
200,0.1,"StochOptForest
(apx-risk)",no,1.5459637609809833
200,0.1,"StochOptForest
(apx-risk)",no,2.259977950878505
200,0.1,"StochOptForest
(apx-risk)",no,1.7933872536428113
200,0.1,"StochOptForest
(apx-risk)",no,1.5696567923015716
200,0.1,RandSplitForest,no,2.4741443214408467
200,0.1,RandSplitForest,no,3.4511485846101153
200,0.1,RandSplitForest,no,1.874476714072145
200,0.1,RandSplitForest,no,3.0749674954402506
200,0.1,RandSplitForest,no,2.477935762163271
200,0.1,RandSplitForest,no,2.666310227901176
200,0.1,RandSplitForest,no,2.033955604682842
200,0.1,RandSplitForest,no,2.646880791167804
200,0.1,RandSplitForest,no,2.872832109783602
200,0.1,RandSplitForest,no,2.389855202470824
200,0.1,RandSplitForest,no,3.37423897248403
200,0.1,RandSplitForest,no,2.018165665943814
200,0.1,RandSplitForest,no,3.231164137850399
200,0.1,RandSplitForest,no,1.8906099673135908
200,0.1,RandSplitForest,no,2.292092815623738
200,0.1,RandSplitForest,no,2.518089493351481
200,0.1,RandSplitForest,no,3.1109496483623924
200,0.1,RandSplitForest,no,2.662805534685875
200,0.1,RandSplitForest,no,2.488078933830643
200,0.1,RandSplitForest,no,3.7678898391090443
200,0.1,RandSplitForest,no,2.394430477398943
200,0.1,RandSplitForest,no,2.3901484876585344
200,0.1,RandSplitForest,no,3.086282918723135
200,0.1,RandSplitForest,no,2.216140325956101
200,0.1,RandSplitForest,no,3.2315724276436497
200,0.1,RandSplitForest,no,2.0096067813246994
200,0.1,RandSplitForest,no,2.5049105391738204
200,0.1,RandSplitForest,no,2.4099154034483665
200,0.1,RandSplitForest,no,2.374293765526405
200,0.1,RandSplitForest,no,2.1887024737924814
200,0.1,RandSplitForest,no,2.5183707420298638
200,0.1,RandSplitForest,no,2.669807876699965
200,0.1,RandSplitForest,no,2.916836356542755
200,0.1,RandSplitForest,no,1.9426083459294632
200,0.1,RandSplitForest,no,2.180814987163482
200,0.1,RandSplitForest,no,2.0045553147979343
200,0.1,RandSplitForest,no,2.6448851048245188
200,0.1,RandSplitForest,no,3.0064897025535346
200,0.1,RandSplitForest,no,2.3975509806127797
200,0.1,RandSplitForest,no,2.247951955820158
200,0.1,RandSplitForest,no,2.2414824871502597
200,0.1,RandSplitForest,no,2.348390320934675
200,0.1,RandSplitForest,no,2.6007755356957563
200,0.1,RandSplitForest,no,2.270520100665529
200,0.1,RandSplitForest,no,2.7383678300267005
200,0.1,RandSplitForest,no,2.8286239029521605
200,0.1,RandSplitForest,no,2.7232213119608804
200,0.1,RandSplitForest,no,3.7570278394870136
200,0.1,RandSplitForest,no,2.635113440008439
200,0.1,RandSplitForest,no,2.6125521505463336
200,0.1,RandForest,no,2.3944167386404898
200,0.1,RandForest,no,2.8134198779152944
200,0.1,RandForest,no,1.944369825527972
200,0.1,RandForest,no,2.7578051295950528
200,0.1,RandForest,no,2.1836915749591466
200,0.1,RandForest,no,1.8450720663817926
200,0.1,RandForest,no,4.143411579003894
200,0.1,RandForest,no,2.5113054150020218
200,0.1,RandForest,no,1.8651011423803998
200,0.1,RandForest,no,2.304276566492492
200,0.1,RandForest,no,2.122936825050851
200,0.1,RandForest,no,1.9401115402037208
200,0.1,RandForest,no,2.422708282617006
200,0.1,RandForest,no,1.6570142558252576
200,0.1,RandForest,no,1.773771487494423
200,0.1,RandForest,no,2.11302559688975
200,0.1,RandForest,no,5.489384923677773
200,0.1,RandForest,no,2.2253412753434145
200,0.1,RandForest,no,1.944602025469037
200,0.1,RandForest,no,3.386631346726409
200,0.1,RandForest,no,2.2536430395539377
200,0.1,RandForest,no,2.0136415758734625
200,0.1,RandForest,no,5.282432119147323
200,0.1,RandForest,no,2.0435657112923717
200,0.1,RandForest,no,2.5003441854398134
200,0.1,RandForest,no,2.6018313722362825
200,0.1,RandForest,no,2.1030765801923925
200,0.1,RandForest,no,2.157791968833611
200,0.1,RandForest,no,1.8961609856198258
200,0.1,RandForest,no,1.961244319930552
200,0.1,RandForest,no,2.209270108446814
200,0.1,RandForest,no,2.1659165367105606
200,0.1,RandForest,no,2.2973618739043355
200,0.1,RandForest,no,2.13097989579184
200,0.1,RandForest,no,1.9737863462394512
200,0.1,RandForest,no,1.8479020603222247
200,0.1,RandForest,no,2.3581802830400758
200,0.1,RandForest,no,2.8224882302776506
200,0.1,RandForest,no,1.6758841753127198
200,0.1,RandForest,no,2.3517724687598753
200,0.1,RandForest,no,1.7175377881638672
200,0.1,RandForest,no,2.1906931924888706
200,0.1,RandForest,no,3.2290997953840463
200,0.1,RandForest,no,2.138592153630619
200,0.1,RandForest,no,2.3352202278125738
200,0.1,RandForest,no,2.3325291660990968
200,0.1,RandForest,no,2.3517047597207195
200,0.1,RandForest,no,2.6799720824399604
200,0.1,RandForest,no,2.2493091774743452
200,0.1,RandForest,no,2.16224569422159
200,0.1,"StochOptForest
(oracle)",yes,1.7510297263221701
200,0.1,"StochOptForest
(oracle)",yes,1.6639463127198342
200,0.1,"StochOptForest
(oracle)",yes,1.4819431411527024
200,0.1,"StochOptForest
(oracle)",yes,1.8298581160654561
200,0.1,"StochOptForest
(oracle)",yes,1.1732716371724614
200,0.1,"StochOptForest
(oracle)",yes,1.339519670549703
200,0.1,"StochOptForest
(oracle)",yes,1.3826467466682624
200,0.1,"StochOptForest
(oracle)",yes,1.4210465745500196
200,0.1,"StochOptForest
(oracle)",yes,1.8855376883598896
200,0.1,"StochOptForest
(oracle)",yes,1.4246370649631133
200,0.1,"StochOptForest
(oracle)",yes,1.804764093928336
200,0.1,"StochOptForest
(oracle)",yes,1.5547548040609225
200,0.1,"StochOptForest
(oracle)",yes,2.029198888066303
200,0.1,"StochOptForest
(oracle)",yes,0.9733111967361042
200,0.1,"StochOptForest
(oracle)",yes,1.2318796727510093
200,0.1,"StochOptForest
(oracle)",yes,1.4670044252384136
200,0.1,"StochOptForest
(oracle)",yes,1.911457240380144
200,0.1,"StochOptForest
(oracle)",yes,1.4913433364031285
200,0.1,"StochOptForest
(oracle)",yes,1.2517429200973833
200,0.1,"StochOptForest
(oracle)",yes,2.4827078109608083
200,0.1,"StochOptForest
(oracle)",yes,1.328659528740034
200,0.1,"StochOptForest
(oracle)",yes,1.3911822989516043
200,0.1,"StochOptForest
(oracle)",yes,1.4763369558354824
200,0.1,"StochOptForest
(oracle)",yes,1.5103455295078558
200,0.1,"StochOptForest
(oracle)",yes,1.4009882358443522
200,0.1,"StochOptForest
(oracle)",yes,1.301788233524528
200,0.1,"StochOptForest
(oracle)",yes,1.9121475243434445
200,0.1,"StochOptForest
(oracle)",yes,1.5917270031672526
200,0.1,"StochOptForest
(oracle)",yes,1.5255521370901135
200,0.1,"StochOptForest
(oracle)",yes,1.6427288516000158
200,0.1,"StochOptForest
(oracle)",yes,1.4386776931297773
200,0.1,"StochOptForest
(oracle)",yes,1.7385741160052728
200,0.1,"StochOptForest
(oracle)",yes,1.3188996250210943
200,0.1,"StochOptForest
(oracle)",yes,1.648501174013053
200,0.1,"StochOptForest
(oracle)",yes,1.5784335540624215
200,0.1,"StochOptForest
(oracle)",yes,1.20111086191996
200,0.1,"StochOptForest
(oracle)",yes,1.4640398442375493
200,0.1,"StochOptForest
(oracle)",yes,1.5501454708625588
200,0.1,"StochOptForest
(oracle)",yes,1.368205644192533
200,0.1,"StochOptForest
(oracle)",yes,1.259468588735544
200,0.1,"StochOptForest
(oracle)",yes,1.1672121900461798
200,0.1,"StochOptForest
(oracle)",yes,1.3746382694401078
200,0.1,"StochOptForest
(oracle)",yes,1.4801853702211927
200,0.1,"StochOptForest
(oracle)",yes,1.173952796396747
200,0.1,"StochOptForest
(oracle)",yes,1.8173285007944457
200,0.1,"StochOptForest
(oracle)",yes,1.8232445467826186
200,0.1,"StochOptForest
(oracle)",yes,1.6581216459911603
200,0.1,"StochOptForest
(oracle)",yes,2.590829897013937
200,0.1,"StochOptForest
(oracle)",yes,1.779174218542556
200,0.1,"StochOptForest
(oracle)",yes,1.3402159998765977
400,0.1,"StochOptForest
(apx-soln)",yes,1.3872365187064364
400,0.1,"StochOptForest
(apx-soln)",yes,1.2965721115750233
400,0.1,"StochOptForest
(apx-soln)",yes,1.4632088395345348
400,0.1,"StochOptForest
(apx-soln)",yes,1.5805995455689572
400,0.1,"StochOptForest
(apx-soln)",yes,1.6865306415283259
400,0.1,"StochOptForest
(apx-soln)",yes,1.4113000540698744
400,0.1,"StochOptForest
(apx-soln)",yes,1.3321392485964656
400,0.1,"StochOptForest
(apx-soln)",yes,1.3009848462511286
400,0.1,"StochOptForest
(apx-soln)",yes,1.4184854375150047
400,0.1,"StochOptForest
(apx-soln)",yes,1.1300269806965773
400,0.1,"StochOptForest
(apx-soln)",yes,1.2748275711095862
400,0.1,"StochOptForest
(apx-soln)",yes,1.5227160457889874
400,0.1,"StochOptForest
(apx-soln)",yes,1.2360416557445078
400,0.1,"StochOptForest
(apx-soln)",yes,1.3265573303926765
400,0.1,"StochOptForest
(apx-soln)",yes,1.3426236991865257
400,0.1,"StochOptForest
(apx-soln)",yes,1.8428622698736996
400,0.1,"StochOptForest
(apx-soln)",yes,1.3423155661063717
400,0.1,"StochOptForest
(apx-soln)",yes,1.4377467912334647
400,0.1,"StochOptForest
(apx-soln)",yes,1.3767016573672417
400,0.1,"StochOptForest
(apx-soln)",yes,1.3320570244929508
400,0.1,"StochOptForest
(apx-soln)",yes,1.1118580740563853
400,0.1,"StochOptForest
(apx-soln)",yes,1.1298048177652025
400,0.1,"StochOptForest
(apx-soln)",yes,1.218848465706469
400,0.1,"StochOptForest
(apx-soln)",yes,1.4480205470712146
400,0.1,"StochOptForest
(apx-soln)",yes,1.1918442348137428
400,0.1,"StochOptForest
(apx-soln)",yes,1.3040030803544682
400,0.1,"StochOptForest
(apx-soln)",yes,1.5212400923073761
400,0.1,"StochOptForest
(apx-soln)",yes,1.5501649927216592
400,0.1,"StochOptForest
(apx-soln)",yes,1.3255968560728646
400,0.1,"StochOptForest
(apx-soln)",yes,1.2751530990578515
400,0.1,"StochOptForest
(apx-soln)",yes,1.2823719521840429
400,0.1,"StochOptForest
(apx-soln)",yes,1.2042341749240066
400,0.1,"StochOptForest
(apx-soln)",yes,1.6371920840852918
400,0.1,"StochOptForest
(apx-soln)",yes,1.2627315516020954
400,0.1,"StochOptForest
(apx-soln)",yes,1.3854667194815145
400,0.1,"StochOptForest
(apx-soln)",yes,1.2301194778934526
400,0.1,"StochOptForest
(apx-soln)",yes,1.3837622941624936
400,0.1,"StochOptForest
(apx-soln)",yes,1.3252440132362084
400,0.1,"StochOptForest
(apx-soln)",yes,1.260670183897603
400,0.1,"StochOptForest
(apx-soln)",yes,1.418136512764681
400,0.1,"StochOptForest
(apx-soln)",yes,1.26017779910909
400,0.1,"StochOptForest
(apx-soln)",yes,1.4129455247542713
400,0.1,"StochOptForest
(apx-soln)",yes,1.5536675673981135
400,0.1,"StochOptForest
(apx-soln)",yes,1.6863729644917946
400,0.1,"StochOptForest
(apx-soln)",yes,1.1902676008766213
400,0.1,"StochOptForest
(apx-soln)",yes,1.2855298253208336
400,0.1,"StochOptForest
(apx-soln)",yes,1.6122278537092638
400,0.1,"StochOptForest
(apx-soln)",yes,1.294659282031744
400,0.1,"StochOptForest
(apx-soln)",yes,1.371592413681977
400,0.1,"StochOptForest
(apx-soln)",yes,1.3705592204115336
400,0.1,"StochOptForest
(apx-soln)",no,3.36366219891858
400,0.1,"StochOptForest
(apx-soln)",no,2.4566529464034295
400,0.1,"StochOptForest
(apx-soln)",no,2.774013311631345
400,0.1,"StochOptForest
(apx-soln)",no,2.6893394105694726
400,0.1,"StochOptForest
(apx-soln)",no,2.8761336322991515
400,0.1,"StochOptForest
(apx-soln)",no,2.5415092996610387
400,0.1,"StochOptForest
(apx-soln)",no,3.191609477567953
400,0.1,"StochOptForest
(apx-soln)",no,2.5305422171324548
400,0.1,"StochOptForest
(apx-soln)",no,3.113817545568469
400,0.1,"StochOptForest
(apx-soln)",no,2.1026224980202484
400,0.1,"StochOptForest
(apx-soln)",no,3.642388000676923
400,0.1,"StochOptForest
(apx-soln)",no,3.2954230333729586
400,0.1,"StochOptForest
(apx-soln)",no,2.367746138347013
400,0.1,"StochOptForest
(apx-soln)",no,2.628153996954855
400,0.1,"StochOptForest
(apx-soln)",no,3.8971084866034555
400,0.1,"StochOptForest
(apx-soln)",no,3.3159417728723595
400,0.1,"StochOptForest
(apx-soln)",no,2.6066454140921875
400,0.1,"StochOptForest
(apx-soln)",no,2.689454105724907
400,0.1,"StochOptForest
(apx-soln)",no,2.8822793918341114
400,0.1,"StochOptForest
(apx-soln)",no,2.5660362695778813
400,0.1,"StochOptForest
(apx-soln)",no,2.320221119215177
400,0.1,"StochOptForest
(apx-soln)",no,2.1870809420936994
400,0.1,"StochOptForest
(apx-soln)",no,2.293908624496661
400,0.1,"StochOptForest
(apx-soln)",no,2.924790400447595
400,0.1,"StochOptForest
(apx-soln)",no,2.5958327025701227
400,0.1,"StochOptForest
(apx-soln)",no,2.178434671770801
400,0.1,"StochOptForest
(apx-soln)",no,3.034271962402197
400,0.1,"StochOptForest
(apx-soln)",no,3.0931757793923667
400,0.1,"StochOptForest
(apx-soln)",no,2.670726683903178
400,0.1,"StochOptForest
(apx-soln)",no,2.6349684798702584
400,0.1,"StochOptForest
(apx-soln)",no,2.5272868011555834
400,0.1,"StochOptForest
(apx-soln)",no,2.4367497419629514
400,0.1,"StochOptForest
(apx-soln)",no,2.743114351839429
400,0.1,"StochOptForest
(apx-soln)",no,2.078285060562157
400,0.1,"StochOptForest
(apx-soln)",no,2.798022093972334
400,0.1,"StochOptForest
(apx-soln)",no,2.3069578335224605
400,0.1,"StochOptForest
(apx-soln)",no,3.053135383435354
400,0.1,"StochOptForest
(apx-soln)",no,2.3959002182663314
400,0.1,"StochOptForest
(apx-soln)",no,2.5635234948314505
400,0.1,"StochOptForest
(apx-soln)",no,3.7356307623972844
400,0.1,"StochOptForest
(apx-soln)",no,2.5526777933089977
400,0.1,"StochOptForest
(apx-soln)",no,2.660186623332458
400,0.1,"StochOptForest
(apx-soln)",no,3.0839743337582406
400,0.1,"StochOptForest
(apx-soln)",no,3.0078622111473545
400,0.1,"StochOptForest
(apx-soln)",no,2.515652113240972
400,0.1,"StochOptForest
(apx-soln)",no,2.8794554346656085
400,0.1,"StochOptForest
(apx-soln)",no,2.618810816316348
400,0.1,"StochOptForest
(apx-soln)",no,2.3458912392686293
400,0.1,"StochOptForest
(apx-soln)",no,2.788889109749638
400,0.1,"StochOptForest
(apx-soln)",no,2.5029506428888992
400,0.1,"StochOptForest
(apx-risk)",yes,1.4405145767037986
400,0.1,"StochOptForest
(apx-risk)",yes,1.2545660205657252
400,0.1,"StochOptForest
(apx-risk)",yes,1.4358544446981092
400,0.1,"StochOptForest
(apx-risk)",yes,1.4232003069158048
400,0.1,"StochOptForest
(apx-risk)",yes,1.7641394277824058
400,0.1,"StochOptForest
(apx-risk)",yes,1.4153277952347325
400,0.1,"StochOptForest
(apx-risk)",yes,1.303962048741224
400,0.1,"StochOptForest
(apx-risk)",yes,1.3510812733058803
400,0.1,"StochOptForest
(apx-risk)",yes,1.4825723801779178
400,0.1,"StochOptForest
(apx-risk)",yes,1.1169555937247504
400,0.1,"StochOptForest
(apx-risk)",yes,1.3908338188265996
400,0.1,"StochOptForest
(apx-risk)",yes,1.4111831928201175
400,0.1,"StochOptForest
(apx-risk)",yes,1.2017516677545157
400,0.1,"StochOptForest
(apx-risk)",yes,1.3961516564739216
400,0.1,"StochOptForest
(apx-risk)",yes,1.2928895896435921
400,0.1,"StochOptForest
(apx-risk)",yes,1.6286093486660371
400,0.1,"StochOptForest
(apx-risk)",yes,1.419148082525389
400,0.1,"StochOptForest
(apx-risk)",yes,1.286280421231538
400,0.1,"StochOptForest
(apx-risk)",yes,1.2436783153341142
400,0.1,"StochOptForest
(apx-risk)",yes,1.5851794828317547
400,0.1,"StochOptForest
(apx-risk)",yes,1.082736283507302
400,0.1,"StochOptForest
(apx-risk)",yes,1.1385665649423786
400,0.1,"StochOptForest
(apx-risk)",yes,1.250340172645985
400,0.1,"StochOptForest
(apx-risk)",yes,1.2372472913178814
400,0.1,"StochOptForest
(apx-risk)",yes,1.1499175447244334
400,0.1,"StochOptForest
(apx-risk)",yes,1.2302417768735159
400,0.1,"StochOptForest
(apx-risk)",yes,1.4528974254217477
400,0.1,"StochOptForest
(apx-risk)",yes,1.6545713007613807
400,0.1,"StochOptForest
(apx-risk)",yes,1.2945246815428857
400,0.1,"StochOptForest
(apx-risk)",yes,1.3131138763979988
400,0.1,"StochOptForest
(apx-risk)",yes,1.188902358536029
400,0.1,"StochOptForest
(apx-risk)",yes,1.1910278550799558
400,0.1,"StochOptForest
(apx-risk)",yes,1.5673456077715908
400,0.1,"StochOptForest
(apx-risk)",yes,1.3044163092853134
400,0.1,"StochOptForest
(apx-risk)",yes,1.3455008523603367
400,0.1,"StochOptForest
(apx-risk)",yes,1.1501970195528806
400,0.1,"StochOptForest
(apx-risk)",yes,1.4193601795961475
400,0.1,"StochOptForest
(apx-risk)",yes,1.2297547831820212
400,0.1,"StochOptForest
(apx-risk)",yes,1.2021542218348098
400,0.1,"StochOptForest
(apx-risk)",yes,1.7117671890576982
400,0.1,"StochOptForest
(apx-risk)",yes,1.221535961794592
400,0.1,"StochOptForest
(apx-risk)",yes,1.3679334773251526
400,0.1,"StochOptForest
(apx-risk)",yes,1.3334412859420075
400,0.1,"StochOptForest
(apx-risk)",yes,1.3103312433953074
400,0.1,"StochOptForest
(apx-risk)",yes,1.2054431403573944
400,0.1,"StochOptForest
(apx-risk)",yes,1.3226359151868923
400,0.1,"StochOptForest
(apx-risk)",yes,1.4095565883487968
400,0.1,"StochOptForest
(apx-risk)",yes,3.2759642425276048
400,0.1,"StochOptForest
(apx-risk)",yes,1.3301172967453534
400,0.1,"StochOptForest
(apx-risk)",yes,1.3974689591765557
400,0.1,"StochOptForest
(apx-risk)",no,1.3244048931329002
400,0.1,"StochOptForest
(apx-risk)",no,1.166313760841889
400,0.1,"StochOptForest
(apx-risk)",no,1.3069430916061702
400,0.1,"StochOptForest
(apx-risk)",no,1.3651488991095555
400,0.1,"StochOptForest
(apx-risk)",no,1.57143977899734
400,0.1,"StochOptForest
(apx-risk)",no,1.3001729776909996
400,0.1,"StochOptForest
(apx-risk)",no,1.3936990494946913
400,0.1,"StochOptForest
(apx-risk)",no,1.4224244076583217
400,0.1,"StochOptForest
(apx-risk)",no,1.3249740093717792
400,0.1,"StochOptForest
(apx-risk)",no,1.140989810540563
400,0.1,"StochOptForest
(apx-risk)",no,1.300582424692832
400,0.1,"StochOptForest
(apx-risk)",no,1.146255580307342
400,0.1,"StochOptForest
(apx-risk)",no,1.2099236254197734
400,0.1,"StochOptForest
(apx-risk)",no,1.4528859560560154
400,0.1,"StochOptForest
(apx-risk)",no,1.2785170895171933
400,0.1,"StochOptForest
(apx-risk)",no,1.4481997974721728
400,0.1,"StochOptForest
(apx-risk)",no,1.3391686909927631
400,0.1,"StochOptForest
(apx-risk)",no,1.3455965684875448
400,0.1,"StochOptForest
(apx-risk)",no,1.225232826674612
400,0.1,"StochOptForest
(apx-risk)",no,2.7672443919121186
400,0.1,"StochOptForest
(apx-risk)",no,1.062138842846931
400,0.1,"StochOptForest
(apx-risk)",no,1.0981377905802086
400,0.1,"StochOptForest
(apx-risk)",no,1.3653567036168817
400,0.1,"StochOptForest
(apx-risk)",no,1.1521563616838206
400,0.1,"StochOptForest
(apx-risk)",no,1.1274487282689216
400,0.1,"StochOptForest
(apx-risk)",no,1.2830876212488382
400,0.1,"StochOptForest
(apx-risk)",no,1.3233602703691554
400,0.1,"StochOptForest
(apx-risk)",no,1.3887318594207163
400,0.1,"StochOptForest
(apx-risk)",no,1.2993019403397672
400,0.1,"StochOptForest
(apx-risk)",no,3.075246789543544
400,0.1,"StochOptForest
(apx-risk)",no,1.1294245081384469
400,0.1,"StochOptForest
(apx-risk)",no,1.8178756232616986
400,0.1,"StochOptForest
(apx-risk)",no,1.5670695409321627
400,0.1,"StochOptForest
(apx-risk)",no,1.2706618659056705
400,0.1,"StochOptForest
(apx-risk)",no,1.2590231979506743
400,0.1,"StochOptForest
(apx-risk)",no,1.1508250500296944
400,0.1,"StochOptForest
(apx-risk)",no,1.5872286737330277
400,0.1,"StochOptForest
(apx-risk)",no,1.1825625655956968
400,0.1,"StochOptForest
(apx-risk)",no,1.1642232513276198
400,0.1,"StochOptForest
(apx-risk)",no,1.718270661480659
400,0.1,"StochOptForest
(apx-risk)",no,1.274713488566258
400,0.1,"StochOptForest
(apx-risk)",no,1.2803968450449392
400,0.1,"StochOptForest
(apx-risk)",no,1.2895455397084647
400,0.1,"StochOptForest
(apx-risk)",no,1.2638392015186883
400,0.1,"StochOptForest
(apx-risk)",no,1.3112132421249192
400,0.1,"StochOptForest
(apx-risk)",no,1.2851901773315269
400,0.1,"StochOptForest
(apx-risk)",no,1.317616318551663
400,0.1,"StochOptForest
(apx-risk)",no,1.2542957730393298
400,0.1,"StochOptForest
(apx-risk)",no,1.1869582656416575
400,0.1,"StochOptForest
(apx-risk)",no,1.3781164179810559
400,0.1,RandSplitForest,no,3.1450049413703765
400,0.1,RandSplitForest,no,2.3625163987952384
400,0.1,RandSplitForest,no,2.681021453006736
400,0.1,RandSplitForest,no,2.5959279993224094
400,0.1,RandSplitForest,no,2.72418885880522
400,0.1,RandSplitForest,no,2.4240892644449787
400,0.1,RandSplitForest,no,2.6802996545805082
400,0.1,RandSplitForest,no,2.3729431780200647
400,0.1,RandSplitForest,no,3.0139877918396745
400,0.1,RandSplitForest,no,1.7732560723166997
400,0.1,RandSplitForest,no,3.491292737412035
400,0.1,RandSplitForest,no,3.139334635785245
400,0.1,RandSplitForest,no,2.241884198336197
400,0.1,RandSplitForest,no,2.5339612556529034
400,0.1,RandSplitForest,no,3.5906959510925556
400,0.1,RandSplitForest,no,3.1192593762621574
400,0.1,RandSplitForest,no,2.295455141424615
400,0.1,RandSplitForest,no,2.523053510786987
400,0.1,RandSplitForest,no,2.7012999579025916
400,0.1,RandSplitForest,no,2.3356426211764476
400,0.1,RandSplitForest,no,2.242418611026333
400,0.1,RandSplitForest,no,2.038666235797299
400,0.1,RandSplitForest,no,2.1263604166313845
400,0.1,RandSplitForest,no,2.7552781188515327
400,0.1,RandSplitForest,no,2.358794480368663
400,0.1,RandSplitForest,no,1.9851330603311856
400,0.1,RandSplitForest,no,2.753267560437396
400,0.1,RandSplitForest,no,2.8842394728272924
400,0.1,RandSplitForest,no,2.546573280379184
400,0.1,RandSplitForest,no,2.4505349271293615
